,location,latitude,longitude,elevation,condition,temperature,humidity,pressure,time
15196,Shanghai China,31.230416,121.473701,16.13778877,Overcast,32.69,0.98,1039.11,1546185600
15197,Shanghai China,31.230416,121.473701,16.13778877,Overcast,32.89,0.97,1038.7,1546189200
15198,Shanghai China,31.230416,121.473701,16.13778877,Overcast,32.85,0.97,1038.51,1546192800
15199,Shanghai China,31.230416,121.473701,16.13778877,Overcast,32.66,0.98,1038.26,1546196400
15200,Shanghai China,31.230416,121.473701,16.13778877,Overcast,32.6,0.98,1038,1546200000
15201,Shanghai China,31.230416,121.473701,16.13778877,Overcast,32.69,1,1037.87,1546203600
15202,Shanghai China,31.230416,121.473701,16.13778877,Overcast,32.84,0.99,1037.99,1546207200
15203,Shanghai China,31.230416,121.473701,16.13778877,Partly Cloudy,33.52,0.97,1038.2,1546210800
15204,Shanghai China,31.230416,121.473701,16.13778877,Partly Cloudy,34.93,0.91,1039.5,1546214400
15205,Shanghai China,31.230416,121.473701,16.13778877,Partly Cloudy,35.57,0.9,1039.44,1546218000
15206,Shanghai China,31.230416,121.473701,16.13778877,Partly Cloudy,37.12,0.89,1039.17,1546221600
15207,Shanghai China,31.230416,121.473701,16.13778877,Partly Cloudy,39.87,0.84,1038.78,1546225200
15208,Shanghai China,31.230416,121.473701,16.13778877,Partly Cloudy,41.5,0.74,1038.19,1546228800
15209,Shanghai China,31.230416,121.473701,16.13778877,Partly Cloudy,41.44,0.71,1037.47,1546232400
15210,Shanghai China,31.230416,121.473701,16.13778877,Mostly Cloudy,41.36,0.71,1036.83,1546236000
15211,Shanghai China,31.230416,121.473701,16.13778877,Mostly Cloudy,41.39,0.69,1036.83,1546239600
15212,Shanghai China,31.230416,121.473701,16.13778877,Mostly Cloudy,40.87,0.71,1037.15,1546243200
15213,Shanghai China,31.230416,121.473701,16.13778877,Mostly Cloudy,39.83,0.73,1037.41,1546246800
15214,Shanghai China,31.230416,121.473701,16.13778877,Partly Cloudy,40.07,0.73,1037.52,1546250400
15215,Shanghai China,31.230416,121.473701,16.13778877,Partly Cloudy,40.33,0.72,1037.53,1546254000
15216,Shanghai China,31.230416,121.473701,16.13778877,Partly Cloudy,39.4,0.71,1038.04,1546257600
15217,Shanghai China,31.230416,121.473701,16.13778877,Mostly Cloudy,39.56,0.73,1038.04,1546261200
15218,Shanghai China,31.230416,121.473701,16.13778877,Mostly Cloudy,39.75,0.72,1037.93,1546264800
15219,Shanghai China,31.230416,121.473701,16.13778877,Mostly Cloudy,39.77,0.73,1037.85,1546268400
15220,Sydney Australia,-33.8688197,151.2092955,24.53992844,Overcast,72.13,0.82,1007.85,1514725200
15221,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,71.8,0.83,1006.92,1514728800
15222,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,71.43,0.85,1006.17,1514732400
15223,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,71.35,0.84,1005.7,1514736000
15224,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,70.03,0.86,1005.16,1514739600
15225,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,68.88,0.88,1004.97,1514743200
15226,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,67.64,0.91,1005.08,1514746800
15227,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,69.37,0.9,1005.34,1514750400
15228,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,72.8,0.84,1005.46,1514754000
15229,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,77.2,0.7,1005.58,1514757600
15230,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,81.27,0.59,1005.21,1514761200
15231,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,84.87,0.52,1005.48,1514764800
15232,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,82.73,0.54,1005.42,1514768400
15233,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,82.15,0.59,1005.52,1514772000
15234,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,81.15,0.63,1004.59,1514775600
15235,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,80.94,0.63,1004.96,1514779200
15236,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,79.8,0.65,1004.54,1514782800
15237,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,79.03,0.67,1003.49,1514786400
15238,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,77.17,0.7,1004.79,1514790000
15239,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,75.69,0.73,1005.61,1514793600
15240,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,73.95,0.78,1005,1514797200
15241,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,72.79,0.8,1007.12,1514800800
15242,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,72.45,0.8,1007.72,1514804400
15243,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,71.9,0.81,1006.73,1514808000
15244,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,73.34,0.79,1014.98,1515330000
15245,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,73.56,0.77,1014.71,1515333600
15246,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,72.35,0.81,1013.22,1515337200
15247,Sydney Australia,-33.8688197,151.2092955,24.53992844,Possible Drizzle,71.93,0.83,1013.39,1515340800
15248,Sydney Australia,-33.8688197,151.2092955,24.53992844,Overcast,71.93,0.82,1014.2,1515344400
15249,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,71.98,0.81,1013.47,1515348000
15250,Sydney Australia,-33.8688197,151.2092955,24.53992844,Possible Drizzle,71.83,0.83,1013.62,1515351600
15251,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,72.38,0.82,1014.58,1515355200
15252,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,74.33,0.79,1015.72,1515358800
15253,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,77.94,0.7,1014.73,1515362400
15254,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,82.57,0.6,1014.29,1515366000
15255,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,88.54,0.5,1014.9,1515369600
15256,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,89.57,0.47,1012.93,1515373200
15257,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,92.38,0.44,1011.94,1515376800
15258,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,97.26,0.35,1011.71,1515380400
15259,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,96.54,0.32,1009.79,1515384000
15260,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,93.41,0.36,1009.01,1515387600
15261,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,89.05,0.47,1009.61,1515391200
15262,Sydney Australia,-33.8688197,151.2092955,24.53992844,Possible Drizzle,84.46,0.59,1010.47,1515394800
15263,Sydney Australia,-33.8688197,151.2092955,24.53992844,Possible Light Rain,83.24,0.6,1010.86,1515398400
15264,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,81.35,0.67,1011.35,1515402000
15265,Sydney Australia,-33.8688197,151.2092955,24.53992844,Overcast,80.15,0.68,1013.37,1515405600
15266,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,78.3,0.72,1013.9,1515409200
15267,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,76.15,0.78,1013.3,1515412800
15268,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,63.03,0.73,1014.56,1515934800
15269,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,62.3,0.73,1014.09,1515938400
15270,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,61.92,0.74,1012.72,1515942000
15271,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,61.6,0.71,1013.2,1515945600
15272,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,61.2,0.7,1013.13,1515949200
15273,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,60.42,0.72,1012.44,1515952800
15274,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,59.58,0.7,1013.78,1515956400
15275,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,60.51,0.66,1014.25,1515960000
15276,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,62.87,0.6,1014.08,1515963600
15277,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,65.93,0.52,1014.98,1515967200
15278,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,69.19,0.46,1015.08,1515970800
15279,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,71.04,0.45,1014.44,1515974400
15280,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,73.06,0.41,1015.08,1515978000
15281,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,75.36,0.42,1014.63,1515981600
15282,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,77.2,0.42,1013.26,1515985200
15283,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,77.79,0.41,1013.3,1515988800
15284,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,77.08,0.47,1013.46,1515992400
15285,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,75.95,0.53,1012.49,1515996000
15286,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,74.31,0.54,1014.1,1515999600
15287,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,72.66,0.59,1014.97,1516003200
15288,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,70.61,0.67,1014.43,1516006800
15289,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,69.33,0.67,1016.13,1516010400
15290,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,68.81,0.67,1016.29,1516014000
15291,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,68.56,0.69,1015.66,1516017600
15292,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,71.36,0.82,1010.78,1516539600
15293,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,70.18,0.85,1010.59,1516543200
15294,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,69.18,0.88,1010.04,1516546800
15295,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,68.04,0.9,1009.53,1516550400
15296,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,67.38,0.91,1009.15,1516554000
15297,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,67.15,0.92,1009.01,1516557600
15298,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,66.98,0.93,1009.09,1516561200
15299,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,67.85,0.92,1009.58,1516564800
15300,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,71.47,0.86,1010.57,1516568400
15301,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,75.98,0.74,1009.86,1516572000
15302,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,82.49,0.57,1009.53,1516575600
15303,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,88.43,0.48,1011.39,1516579200
15304,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,92.77,0.39,1008.65,1516582800
15305,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,96,0.35,1008.11,1516586400
15306,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,95.6,0.38,1008.06,1516590000
15307,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,96.41,0.36,1006.87,1516593600
15308,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,94.41,0.36,1006.3,1516597200
15309,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,91.86,0.37,1006.47,1516600800
15310,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,86.61,0.39,1007.15,1516604400
15311,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,84.93,0.42,1008.28,1516608000
15312,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,82.29,0.51,1008.4,1516611600
15313,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,78.45,0.64,1009.84,1516615200
15314,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,75.99,0.75,1010.08,1516618800
15315,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,75.29,0.78,1009.77,1516622400
15316,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,73.99,0.84,1014.55,1517144400
15317,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,73.59,0.85,1014.11,1517148000
15318,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,73.11,0.87,1012.64,1517151600
15319,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,72.82,0.87,1013.19,1517155200
15320,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,72.31,0.87,1012.8,1517158800
15321,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,71.7,0.9,1011.64,1517162400
15322,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,71.46,0.9,1013.04,1517166000
15323,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,71.7,0.9,1013.69,1517169600
15324,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,73.98,0.87,1013.17,1517173200
15325,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,78.21,0.74,1014.32,1517176800
15326,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,80.1,0.67,1014.1,1517180400
15327,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,82.85,0.59,1012.83,1517184000
15328,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,84.54,0.53,1013.05,1517187600
15329,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,85.99,0.51,1012.18,1517191200
15330,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,87.71,0.48,1007.4,1517194800
15331,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,86.51,0.51,1010.35,1517198400
15332,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,85.32,0.53,1010.24,1517202000
15333,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,84.16,0.56,1008.23,1517205600
15334,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,81.85,0.59,1009.52,1517209200
15335,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,79.5,0.66,1009.43,1517212800
15336,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,77,0.74,1009.01,1517216400
15337,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,75.51,0.77,1010.38,1517220000
15338,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,74.88,0.79,1010.73,1517223600
15339,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,74,0.83,1009.93,1517227200
15340,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,64.35,0.81,1022.02,1517749200
15341,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,63.19,0.85,1021.63,1517752800
15342,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,61.95,0.87,1019.97,1517756400
15343,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,61.43,0.88,1020.63,1517760000
15344,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,60.48,0.89,1020.36,1517763600
15345,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,60.02,0.91,1019.45,1517767200
15346,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,59.09,0.91,1020.7,1517770800
15347,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,59.13,0.92,1021.21,1517774400
15348,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,62.89,0.88,1018.99,1517778000
15349,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,69.18,0.71,1021.57,1517781600
15350,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,73.48,0.59,1021.28,1517785200
15351,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,76.18,0.55,1020.48,1517788800
15352,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,78.58,0.48,1020.48,1517792400
15353,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,79.81,0.46,1019.82,1517796000
15354,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,82.34,0.43,1018.53,1517799600
15355,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,80.25,0.46,1018.37,1517803200
15356,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,79.53,0.49,1017.76,1517806800
15357,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,78.63,0.52,1016.34,1517810400
15358,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,76.25,0.55,1017.11,1517814000
15359,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,73.45,0.61,1017.38,1517817600
15360,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,71.99,0.66,1016.87,1517821200
15361,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,70.93,0.69,1018.65,1517824800
15362,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,69.79,0.72,1019.5,1517828400
15363,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,68.24,0.76,1018.66,1517832000
15364,Sydney Australia,-33.8688197,151.2092955,24.53992844,Overcast,71.26,0.75,1008.55,1518354000
15365,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,71.02,0.75,1008.18,1518357600
15366,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,70.68,0.77,1006.69,1518361200
15367,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,70.27,0.78,1007.09,1518364800
15368,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,69.28,0.8,1006.79,1518368400
15369,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,68.51,0.83,1005.79,1518372000
15370,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,67.66,0.85,1006.21,1518375600
15371,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,67.54,0.85,1007.39,1518379200
15372,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,70.17,0.83,1006.8,1518382800
15373,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,74.81,0.72,1008.18,1518386400
15374,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,77.86,0.66,1008.15,1518390000
15375,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,81.56,0.59,1007.55,1518393600
15376,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,82.88,0.55,1007.23,1518397200
15377,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,84.38,0.52,1006.68,1518400800
15378,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,86.06,0.53,1006.13,1518404400
15379,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,84.07,0.56,1005.54,1518408000
15380,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,82.11,0.6,1005.76,1518411600
15381,Sydney Australia,-33.8688197,151.2092955,24.53992844,Clear,79.69,0.66,1005.84,1518415200
15382,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,77.9,0.67,1007.95,1518418800
15383,Sydney Australia,-33.8688197,151.2092955,24.53992844,Partly Cloudy,77,0.68,1009.05,1518422400
15384,Sydney Australia,-33.8688197,151.2092955,24.53992844,Mostly Cloudy,75.94,0.72,1008.89,1518426000
